IdEnrollment;Grade;StudentId;CourseId
3215;17;46;20
3216;17;46;21
3217;17;46;22
3218;6;46;23
3219;11;46;24
3220;6;46;25
3221;16;46;26
3222;13;46;27
3223;17;46;28
3224;16;46;29
3225;15;46;30
3226;10;46;31
3227;17;46;32
3228;13;46;33
3229;12;46;34
3230;17;46;35
3231;6;46;36
3232;12;46;37
3233;9;46;38
3234;10;46;39
3235;8;46;40
3236;11;46;41
3237;4;46;42
3238;17;46;43
3239;12;46;44
3240;17;46;45
3241;15;46;46
3242;15;46;47
3243;16;46;48
3244;18;46;49
3245;12;46;50
3246;16;46;51
3247;8;46;52
3248;14;46;53
3249;11;46;54
3250;4;46;55
3251;19;46;56
3252;19;46;57
3253;7;46;58
3254;18;46;59
3255;15;46;60
3256;4;46;61
3257;17;46;62
3258;20;46;63
3259;9;46;64
3260;7;46;65
3261;5;46;66
3262;10;46;67
3263;17;46;68
3264;6;46;69
3265;16;46;70
3266;12;46;71
3267;11;47;1
3268;4;47;2
3269;13;47;3
3270;12;47;4
3271;4;47;5
3272;9;47;6
3273;13;47;7
3274;5;47;8
3275;6;47;9
3276;7;47;10
3277;12;47;11
3278;12;47;12
3279;20;47;13
3280;7;47;14
3281;14;47;15
3282;13;47;16
3283;6;47;17
3284;15;47;18
3285;5;47;19
3286;12;47;20
3287;20;47;21
3288;9;47;22
3289;16;47;23
3290;6;47;24
3291;4;47;25
3292;14;47;26
3293;12;47;27
3294;11;47;28
3295;10;47;29
3296;16;47;30
3297;20;47;31
3298;15;47;32
3299;10;47;33
3300;10;47;34
3301;15;47;35
3302;12;47;36
3303;7;47;37
3304;18;47;38
3305;6;47;39
3306;4;47;40
3307;6;47;41
3308;15;47;42
3309;9;47;43
3310;20;47;44
3311;15;47;45
3312;9;47;46
3313;19;47;47
3314;15;47;48
3315;4;47;49
3316;16;47;50
3317;9;47;51
3318;11;47;52
3319;15;47;53
3320;20;47;54
3321;10;47;55
3322;18;47;56
3323;15;47;57
3324;6;47;58
3325;19;47;59
3326;17;47;60
3327;17;47;61
3328;7;47;62
3329;20;47;63
3330;12;47;64
3331;19;47;65
3332;8;47;66
3333;17;47;67
3334;13;47;68
3335;11;47;69
3336;6;47;70
3337;16;47;71
3338;15;48;1
3339;16;48;2
3340;14;48;3
3341;14;48;4
3342;16;48;5
3343;13;48;6
3344;4;48;7
3345;18;48;8
3346;6;48;9
3347;19;48;10
3348;18;48;11
3349;9;48;12
3350;18;48;13
3351;17;48;14
3352;14;48;15
3353;10;48;16
3354;11;48;17
3355;18;48;18
3356;8;48;19
3357;10;48;20
3358;13;48;21
3359;6;48;22
3360;13;48;23
3361;8;48;24
3362;6;48;25
3363;13;48;26
3364;15;48;27
3365;5;48;28
3366;4;48;29
3367;10;48;30
3368;7;48;31
3369;17;48;32
3370;15;48;33
3371;15;48;34
3372;15;48;35
3373;10;48;36
3374;17;48;37
3375;18;48;38
3376;8;48;39
3377;5;48;40
3378;16;48;41
3379;20;48;42
3380;13;48;43
3381;13;48;44
3382;18;48;45
3383;14;48;46
3384;14;48;47
3385;20;48;48
3386;8;48;49
3387;15;48;50
3388;18;48;51
3389;19;48;52
3390;8;48;53
3391;11;48;54
3392;4;48;55
3393;13;48;56
3394;15;48;57
3395;9;48;58
3396;17;48;59
3397;5;48;60
3398;12;48;61
3399;4;48;62
3400;16;48;63
3401;13;48;64
3402;9;48;65
3403;13;48;66
3404;13;48;67
3405;18;48;68
3406;5;48;69
3407;19;48;70
3408;19;48;71
3409;6;49;1
3410;5;49;2
3411;16;49;3
3412;10;49;4
3413;10;49;5
3414;19;49;6
3415;16;49;7
3416;18;49;8
3417;20;49;9
3418;9;49;10
3419;20;49;11
3420;6;49;12
3421;18;49;13
3422;16;49;14
3423;10;49;15
3424;12;49;16
3425;9;49;17
3426;13;49;18
3427;4;49;19
3428;5;49;20
3429;16;49;21
3430;13;49;22
3431;5;49;23
3432;10;49;24
3433;4;49;25
3434;6;49;26
3435;11;49;27
3436;8;49;28
3437;6;49;29
3438;10;49;30
3439;5;49;31
3440;15;49;32
3441;5;49;33
3442;4;49;34
3443;13;49;35
3444;8;49;36
3445;9;49;37
3446;19;49;38
3447;20;49;39
3448;6;49;40
3449;10;49;41
3450;12;49;42
3451;6;49;43
3452;16;49;44
3453;4;49;45
3454;16;49;46
3455;13;49;47
3456;17;49;48
3457;10;49;49
3458;5;49;50
3459;18;49;51
3460;18;49;52
3461;12;49;53
3462;20;49;54
3463;15;49;55
3464;9;49;56
3465;6;49;57
3466;11;49;58
3467;5;49;59
3468;15;49;60
3469;6;49;61
3470;10;49;62
3471;14;49;63
3472;14;49;64
3473;16;49;65
3474;16;49;66
3475;20;49;67
3476;10;49;68
3477;17;49;69
3478;6;49;70
3479;16;49;71
3480;19;50;1
3481;5;50;2
3482;7;50;3
3483;13;50;4
3484;20;50;5
3485;6;50;6
3486;7;50;7
3487;9;50;8
3488;5;50;9
3489;20;50;10
3490;20;50;11
3491;19;50;12
3492;20;50;13
3493;20;50;14
3494;17;50;15
3495;11;50;16
3496;16;50;17
3497;5;50;18
3498;19;50;19
3499;14;50;20
3500;10;50;21
3501;4;50;22
3502;19;50;23
3503;20;50;24
3504;7;50;25
3505;20;50;26
3506;7;50;27
3507;8;50;28
3508;8;50;29
3509;14;50;30
3510;7;50;31
3511;19;50;32
3512;13;50;33
3513;14;50;34
3514;11;50;35
3515;9;50;36
3516;18;50;37
3517;17;50;38
3518;4;50;39
3519;12;50;40
3520;15;50;41
3521;14;50;42
3522;13;50;43
3523;5;50;44
3524;7;50;45
3525;5;50;46
3526;10;50;47
3527;9;50;48
3528;16;50;49
3529;7;50;50
3530;8;50;51
3531;6;50;52
3532;11;50;53
3533;6;50;54
3534;11;50;55
3535;9;50;56
3536;20;50;57
3537;10;50;58
3538;19;50;59
3539;7;50;60
3540;18;50;61
3541;8;50;62
3542;15;50;63
3543;18;50;64
3544;15;50;65
3545;8;50;66
3546;6;50;67
3547;17;50;68
3548;17;50;69
3549;13;50;70
3550;17;50;71
3551;14;51;1
3552;19;51;2
3553;17;51;3
3554;6;51;4
3555;7;51;5
3556;8;51;6
3557;9;51;7
3558;8;51;8
3559;9;51;9
3560;7;51;10
3561;10;51;11
3562;6;51;12
3563;5;51;13
3564;7;51;14
3565;5;51;15
3566;11;51;16
3567;19;51;17
3568;18;51;18
3569;14;51;19
3570;16;51;20
3571;14;51;21
3572;14;51;22
3573;9;51;23
3574;6;51;24
3575;8;51;25
3576;6;51;26
3577;15;51;27
3578;8;51;28
3579;10;51;29
3580;16;51;30
3581;5;51;31
3582;14;51;32
3583;13;51;33
3584;14;51;34
3585;6;51;35
3586;20;51;36
3587;4;51;37
3588;14;51;38
3589;15;51;39
3590;18;51;40
3591;6;51;41
3592;12;51;42
3593;10;51;43
3594;11;51;44
3595;4;51;45
3596;8;51;46
3597;11;51;47
3598;10;51;48
3599;16;51;49
3600;8;51;50
3601;20;51;51
3602;19;51;52
3603;18;51;53
3604;5;51;54
3605;6;51;55
3606;4;51;56
3607;20;51;57
3608;7;51;58
3609;8;51;59
3610;9;51;60
3611;7;51;61
3612;8;51;62
3613;4;51;63
3614;7;51;64
3615;5;51;65
3616;9;51;66
3617;18;51;67
3618;13;51;68
3619;18;51;69
3620;20;51;70
3621;20;51;71
3622;10;52;1
3623;11;52;2
3624;6;52;3
3625;13;52;4
3626;17;52;5
3627;6;52;6
3628;12;52;7
3629;8;52;8
3630;16;52;9
3631;18;52;10
3632;6;52;11
3633;11;52;12
3634;11;52;13
3635;20;52;14
3636;16;52;15
3637;16;52;16
3638;17;52;17
3639;17;52;18
3640;19;52;19
3641;10;52;20
3642;5;52;21
3643;12;52;22
3644;4;52;23
3645;9;52;24
3646;8;52;25
3647;9;52;26
3648;4;52;27
3649;8;52;28
3650;4;52;29
3651;20;52;30
3652;10;52;31
3653;7;52;32
3654;17;52;33
3655;6;52;34
3656;10;52;35
3657;9;52;36
3658;15;52;37
3659;9;52;38
3660;4;52;39
3661;11;52;40
3662;20;52;41
3663;10;52;42
3664;16;52;43
3665;9;52;44
3666;10;52;45
3667;14;52;46
3668;8;52;47
3669;10;52;48
3670;7;52;49
3671;20;52;50
3672;5;52;51
3673;12;52;52
3674;11;52;53
3675;11;52;54
3676;18;52;55
3677;7;52;56
3678;18;52;57
3679;19;52;58
3680;13;52;59
3681;6;52;60
3682;4;52;61
3683;13;52;62
3684;19;52;63
3685;8;52;64
3686;5;52;65
3687;6;52;66
3688;12;52;67
3689;5;52;68
3690;19;52;69
3691;16;52;70
3692;4;52;71
3693;14;53;1
3694;11;53;2
3695;16;53;3
3696;8;53;4
3697;12;53;5
3698;15;53;6
3699;9;53;7
3700;19;53;8
3701;13;53;9
3702;20;53;10
3703;10;53;11
3704;5;53;12
3705;20;53;13
3706;19;53;14
3707;4;53;15
3708;13;53;16
3709;16;53;17
3710;4;53;18
3711;19;53;19
3712;18;53;20
3713;19;53;21
3714;4;53;22
3715;5;53;23
3716;18;53;24
3717;13;53;25
3718;20;53;26
3719;11;53;27
3720;17;53;28
3721;15;53;29
3722;12;53;30
3723;10;53;31
3724;15;53;32
3725;17;53;33
3726;13;53;34
3727;15;53;35
3728;6;53;36
3729;12;53;37
3730;9;53;38
3731;14;53;39
3732;18;53;40
3733;14;53;41
3734;11;53;42
3735;15;53;43
3736;7;53;44
3737;5;53;45
3738;12;53;46
3739;5;53;47
3740;4;53;48
3741;13;53;49
3742;16;53;50
3743;9;53;51
3744;4;53;52
3745;19;53;53
3746;4;53;54
3747;10;53;55
3748;11;53;56
3749;19;53;57
3750;11;53;58
3751;11;53;59
3752;8;53;60
3753;15;53;61
3754;18;53;62
3755;15;53;63
3756;11;53;64
3757;7;53;65
3758;15;53;66
3759;4;53;67
3760;7;53;68
3761;13;53;69
3762;12;53;70
3763;8;53;71
3764;6;54;1
3765;17;54;2
3766;11;54;3
3767;13;54;4
3768;6;54;5
3769;5;54;6
3770;11;54;7
3771;16;54;8
3772;15;54;9
3773;16;54;10
3774;6;54;11
3775;15;54;12
3776;7;54;13
3777;7;54;14
3778;16;54;15
3779;16;54;16
3780;4;54;17
3781;6;54;18
3782;11;54;19
3783;11;54;20
3784;19;54;21
3785;10;54;22
3786;4;54;23
3787;10;54;24
3788;7;54;25
3789;5;54;26
3790;7;54;27
3791;12;54;28
3792;11;54;29
3793;11;54;30
3794;8;54;31
3795;5;54;32
3796;7;54;33
3797;16;54;34
3798;12;54;35
3799;5;54;36
3800;12;54;37
3801;20;54;38
3802;12;54;39
3803;19;54;40
3804;16;54;41
3805;18;54;42
3806;6;54;43
3807;10;54;44
3808;13;54;45
3809;7;54;46
3810;16;54;47
3811;16;54;48
3812;18;54;49
3813;9;54;50
3814;13;54;51
3815;11;54;52
3816;6;54;53
3817;9;54;54
3818;9;54;55
3819;11;54;56
3820;6;54;57
3821;6;54;58
3822;4;54;59
3823;4;54;60
3824;14;54;61
3825;5;54;62
3826;11;54;63
3827;11;54;64
3828;14;54;65
3829;10;54;66
3830;16;54;67
3831;19;54;68
3832;13;54;69
3833;8;54;70
3834;6;54;71
3835;8;55;1
3836;14;55;2
3837;12;55;3
3838;15;55;4
3839;19;55;5
3840;8;55;6
3841;6;55;7
3842;7;55;8
3843;6;55;9
3844;8;55;10
3845;12;55;11
3846;7;55;12
3847;11;55;13
3848;15;55;14
3849;11;55;15
3850;5;55;16
3851;19;55;17
3852;4;55;18
3853;8;55;19
3854;8;55;20
3855;7;55;21
3856;4;55;22
3857;18;55;23
3858;17;55;24
3859;6;55;25
3860;10;55;26
3861;13;55;27
3862;8;55;28
3863;19;55;29
3864;12;55;30
3865;17;55;31
3866;9;55;32
3867;19;55;33
3868;5;55;34
3869;11;55;35
3870;13;55;36
3871;16;55;37
3872;20;55;38
3873;11;55;39
3874;16;55;40
3875;14;55;41
3876;11;55;42
3877;19;55;43
3878;12;55;44
3879;14;55;45
3880;7;55;46
3881;4;55;47
3882;7;55;48
3883;6;55;49
3884;4;55;50
3885;10;55;51
3886;8;55;52
3887;8;55;53
3888;17;55;54
3889;9;55;55
3890;6;55;56
3891;18;55;57
3892;17;55;58
3893;18;55;59
3894;9;55;60
3895;17;55;61
3896;8;55;62
3897;8;55;63
3898;11;55;64
3899;4;55;65
3900;18;55;66
3901;13;55;67
3902;9;55;68
3903;20;55;69
3904;16;55;70
3905;6;55;71
3906;18;56;1
3907;6;56;2
3908;6;56;3
3909;13;56;4
3910;20;56;5
3911;6;56;6
3912;6;56;7
3913;19;56;8
3914;14;56;9
3915;19;56;10
3916;8;56;11
3917;9;56;12
3918;17;56;13
3919;19;56;14
3920;14;56;15
3921;20;56;16
3922;18;56;17
3923;18;56;18
3924;14;56;19
3925;14;56;20
3926;20;56;21
3927;14;56;22
3928;12;56;23
3929;7;56;24
3930;10;56;25
3931;5;56;26
3932;8;56;27
3933;20;56;28
3934;12;56;29
3935;18;56;30
3936;17;56;31
3937;18;56;32
3938;7;56;33
3939;19;56;34
3940;8;56;35
3941;13;56;36
3942;17;56;37
3943;11;56;38
3944;5;56;39
3945;20;56;40
3946;13;56;41
3947;16;56;42
3948;19;56;43
3949;20;56;44
3950;20;56;45
3951;11;56;46
3952;6;56;47
3953;5;56;48
3954;4;56;49
3955;16;56;50
3956;14;56;51
3957;7;56;52
3958;7;56;53
3959;10;56;54
3960;7;56;55
3961;4;56;56
3962;10;56;57
3963;15;56;58
3964;7;56;59
3965;5;56;60
3966;18;56;61
3967;13;56;62
3968;13;56;63
3969;12;56;64
3970;15;56;65
3971;14;56;66
3972;7;56;67
3973;14;56;68
3974;19;56;69
3975;9;56;70
3976;11;56;71
3977;16;57;1
3978;18;57;2
3979;12;57;3
3980;7;57;4
3981;16;57;5
3982;17;57;6
3983;6;57;7
3984;14;57;8
3985;20;57;9
3986;4;57;10
3987;11;57;11
3988;19;57;12
3989;8;57;13
3990;16;57;14
3991;12;57;15
3992;8;57;16
3993;19;57;17
3994;15;57;18
3995;6;57;19
3996;10;57;20
3997;12;57;21
3998;14;57;22
3999;15;57;23
4000;17;57;24
4001;6;57;25
4002;19;57;26
4003;14;57;27
4004;7;57;28
4005;8;57;29
4006;8;57;30
4007;11;57;31
4008;16;57;32
4009;10;57;33
4010;8;57;34
4011;6;57;35
4012;15;57;36
4013;5;57;37
4014;13;57;38
4015;17;57;39
4016;11;57;40
4017;20;57;41
4018;19;57;42
4019;15;57;43
4020;19;57;44
4021;19;57;45
4022;16;57;46
4023;8;57;47
4024;6;57;48
4025;16;57;49
4026;11;57;50
4027;10;57;51
4028;11;57;52
4029;14;57;53
4030;7;57;54
4031;4;57;55
4032;20;57;56
4033;11;57;57
4034;10;57;58
4035;5;57;59
4036;12;57;60
4037;15;57;61
4038;12;57;62
4039;18;57;63
4040;9;57;64
4041;12;57;65
4042;7;57;66
4043;7;57;67
4044;17;57;68
4045;8;57;69
4046;11;57;70
4047;18;57;71
4048;7;58;1
4049;14;58;2
4050;18;58;3
4051;6;58;4
4052;12;58;5
4053;8;58;6
4054;17;58;7
4055;11;58;8
4056;6;58;9
4057;10;58;10
4058;13;58;11
4059;16;58;12
4060;15;58;13
4061;20;58;14
4062;8;58;15
4063;5;58;16
4064;7;58;17
4065;11;58;18
4066;5;58;19
4067;13;58;20
4068;13;58;21
4069;12;58;22
4070;18;58;23
4071;16;58;24
4072;20;58;25
4073;15;58;26
4074;10;58;27
4075;6;58;28
4076;9;58;29
4077;9;58;30
4078;17;58;31
4079;5;58;32
4080;20;58;33
4081;11;58;34
4082;20;58;35
4083;8;58;36
4084;15;58;37
4085;18;58;38
4086;10;58;39
4087;16;58;40
4088;8;58;41
4089;8;58;42
4090;7;58;43
4091;10;58;44
4092;13;58;45
4093;18;58;46
4094;9;58;47
4095;11;58;48
4096;6;58;49
4097;4;58;50
4098;15;58;51
4099;10;58;52
4100;11;58;53
4101;16;58;54
4102;6;58;55
4103;17;58;56
4104;8;58;57
4105;7;58;58
4106;8;58;59
4107;8;58;60
4108;9;58;61
4109;15;58;62
4110;4;58;63
4111;11;58;64
4112;8;58;65
4113;20;58;66
4114;14;58;67
4115;4;58;68
4116;11;58;69
4117;9;58;70
4118;10;58;71
4119;18;59;1
4120;18;59;2
4121;13;59;3
4122;12;59;4
4123;7;59;5
4124;6;59;6
4125;10;59;7
4126;5;59;8
4127;19;59;9
4128;7;59;10
4129;16;59;11
4130;9;59;12
4131;5;59;13
4132;12;59;14
4133;9;59;15
4134;18;59;16
4135;7;59;17
4136;4;59;18
4137;20;59;19
4138;12;59;20
4139;14;59;21
4140;20;59;22
4141;12;59;23
4142;10;59;24
4143;17;59;25
4144;12;59;26
4145;14;59;27
4146;15;59;28
4147;14;59;29
4148;17;59;30
4149;18;59;31
4150;14;59;32
4151;18;59;33
4152;12;59;34
4153;16;59;35
4154;15;59;36
4155;7;59;37
4156;20;59;38
4157;8;59;39
4158;17;59;40
4159;6;59;41
4160;16;59;42
4161;6;59;43
4162;9;59;44
4163;8;59;45
4164;19;59;46
4165;8;59;47
4166;14;59;48
4167;4;59;49
4168;11;59;50
4169;11;59;51
4170;18;59;52
4171;17;59;53
4172;18;59;54
4173;11;59;55
4174;14;59;56
4175;5;59;57
4176;20;59;58
4177;8;59;59
4178;20;59;60
4179;20;59;61
4180;4;59;62
4181;4;59;63
4182;9;59;64
4183;19;59;65
4184;10;59;66
4185;17;59;67
4186;17;59;68
4187;19;59;69
4188;16;59;70
4189;15;59;71
4190;12;60;1
4191;14;60;2
4192;6;60;3
4193;20;60;4
4194;9;60;5
4195;11;60;6
4196;7;60;7
4197;6;60;8
4198;9;60;9
4199;8;60;10
4200;5;60;11
4201;19;60;12
4202;9;60;13
4203;17;60;14
4204;9;60;15
4205;9;60;16
4206;8;60;17
4207;19;60;18
4208;13;60;19
4209;6;60;20
4210;9;60;21
4211;13;60;22
4212;16;60;23
4213;19;60;24
4214;18;60;25
4215;5;60;26
4216;16;60;27
4217;19;60;28
4218;19;60;29
4219;8;60;30
4220;5;60;31
4221;11;60;32
4222;7;60;33
4223;9;60;34
4224;10;60;35
4225;4;60;36
4226;12;60;37
4227;17;60;38
4228;11;60;39
4229;10;60;40
4230;18;60;41
4231;7;60;42
4232;14;60;43
4233;16;60;44
4234;16;60;45
4235;17;60;46
4236;8;60;47
4237;10;60;48
4238;9;60;49
4239;17;60;50
4240;7;60;51
4241;7;60;52
4242;18;60;53
4243;10;60;54
4244;10;60;55
4245;19;60;56
4246;7;60;57
4247;11;60;58
4248;8;60;59
4249;13;60;60
4250;12;60;61
4251;20;60;62
4252;11;60;63
4253;15;60;64
4254;14;60;65
4255;13;60;66
4256;10;60;67
4257;19;60;68
4258;7;60;69
4259;9;60;70
4260;14;60;71
4261;9;61;1
4262;5;61;2
4263;4;61;3
4264;8;61;4
4265;6;61;5
4266;8;61;6
4267;15;61;7
4268;18;61;8
4269;13;61;9
4270;10;61;10
4271;10;61;11
4272;5;61;12
4273;13;61;13
4274;16;61;14
4275;15;61;15
4276;7;61;16
4277;4;61;17
4278;7;61;18
4279;7;61;19
4280;15;61;20
4281;19;61;21
4282;12;61;22
4283;9;61;23
4284;13;61;24
4285;20;61;25
4286;12;61;26
4287;16;61;27
4288;16;61;28
4289;11;61;29
4290;10;61;30
4291;11;61;31
4292;11;61;32
4293;4;61;33
4294;7;61;34
4295;16;61;35
4296;19;61;36
4297;12;61;37
4298;15;61;38
4299;18;61;39
4300;15;61;40
4301;15;61;41
4302;14;61;42
4303;14;61;43
4304;14;61;44
4305;18;61;45
4306;10;61;46
4307;17;61;47
4308;9;61;48
4309;4;61;49
4310;20;61;50
4311;9;61;51
4312;19;61;52
4313;10;61;53
4314;4;61;54
4315;7;61;55
4316;8;61;56
4317;6;61;57
4318;11;61;58
4319;13;61;59
4320;5;61;60
4321;16;61;61
4322;18;61;62
4323;14;61;63
4324;9;61;64
4325;13;61;65
4326;12;61;66
4327;4;61;67
4328;13;61;68
4329;11;61;69
4330;12;61;70
4331;9;61;71
4332;13;62;1
4333;18;62;2
4334;14;62;3
4335;11;62;4
4336;14;62;5
4337;7;62;6
4338;8;62;7
4339;15;62;8
4340;6;62;9
4341;17;62;10
4342;10;62;11
4343;16;62;12
4344;13;62;13
4345;19;62;14
4346;4;62;15
4347;15;62;16
4348;14;62;17
4349;4;62;18
4350;13;62;19
4351;12;62;20
4352;15;62;21
4353;5;62;22
4354;10;62;23
4355;7;62;24
4356;17;62;25
4357;12;62;26
4358;17;62;27
4359;12;62;28
4360;13;62;29
4361;20;62;30
4362;10;62;31
4363;5;62;32
4364;18;62;33
4365;11;62;34
4366;12;62;35
4367;18;62;36
4368;4;62;37
4369;7;62;38
4370;9;62;39
4371;12;62;40
4372;19;62;41
4373;7;62;42
4374;19;62;43
4375;10;62;44
4376;6;62;45
4377;20;62;46
4378;5;62;47
4379;16;62;48
4380;19;62;49
4381;8;62;50
4382;19;62;51
4383;6;62;52
4384;13;62;53
4385;10;62;54
4386;10;62;55
4387;5;62;56
4388;14;62;57
4389;5;62;58
4390;14;62;59
4391;12;62;60
4392;7;62;61
4393;12;62;62
4394;11;62;63
4395;13;62;64
4396;10;62;65
4397;5;62;66
4398;20;62;67
4399;4;62;68
4400;11;62;69
4401;6;62;70
4402;6;62;71
4403;10;63;1
4404;18;63;2
4405;11;63;3
4406;4;63;4
4407;6;63;5
4408;15;63;6
4409;6;63;7
4410;19;63;8
4411;15;63;9
4412;10;63;10
4413;16;63;11
4414;17;63;12
4415;17;63;13
4416;16;63;14
4417;4;63;15
4418;20;63;16
4419;16;63;17
4420;4;63;18
4421;18;63;19
4422;9;63;20
4423;12;63;21
4424;11;63;22
4425;11;63;23
4426;8;63;24
4427;5;63;25
4428;19;63;26
4429;20;63;27
4430;20;63;28
4431;17;63;29
4432;20;63;30
4433;7;63;31
4434;9;63;32
4435;18;63;33
4436;16;63;34
4437;15;63;35
4438;8;63;36
4439;11;63;37
4440;5;63;38
4441;13;63;39
4442;12;63;40
4443;14;63;41
4444;15;63;42
4445;16;63;43
4446;15;63;44
4447;10;63;45
4448;11;63;46
4449;13;63;47
4450;9;63;48
4451;12;63;49
4452;17;63;50
4453;16;63;51
4454;16;63;52
4455;5;63;53
4456;12;63;54
4457;20;63;55
4458;4;63;56
4459;20;63;57
4460;6;63;58
4461;19;63;59
4462;6;63;60
4463;18;63;61
4464;19;63;62
4465;17;63;63
4466;11;63;64
4467;20;63;65
4468;9;63;66
4469;9;63;67
4470;18;63;68
4471;20;63;69
4472;19;63;70
4473;11;63;71
4474;20;64;1
4475;16;64;2
4476;4;64;3
4477;6;64;4
4478;9;64;5
4479;14;64;6
4480;7;64;7
4481;15;64;8
4482;6;64;9
4483;4;64;10
4484;20;64;11
4485;5;64;12
4486;8;64;13
4487;11;64;14
4488;18;64;15
4489;16;64;16
4490;19;64;17
4491;15;64;18
4492;14;64;19
4493;8;64;20
4494;16;64;21
4495;10;64;22
4496;8;64;23
4497;12;64;24
4498;20;64;25
4499;6;64;26
4500;6;64;27
4501;10;64;28
4502;9;64;29
4503;18;64;30
4504;18;64;31
4505;10;64;32
4506;13;64;33
4507;7;64;34
4508;17;64;35
4509;10;64;36
4510;4;64;37
4511;15;64;38
4512;15;64;39
4513;9;64;40
4514;8;64;41
4515;16;64;42
4516;7;64;43
4517;12;64;44
4518;15;64;45
4519;15;64;46
4520;4;64;47
4521;14;64;48
4522;13;64;49
4523;16;64;50
4524;16;64;51
4525;7;64;52
4526;13;64;53
4527;4;64;54
4528;14;64;55
4529;5;64;56
4530;11;64;57
4531;4;64;58
4532;17;64;59
4533;4;64;60
4534;15;64;61
4535;14;64;62
4536;4;64;63
4537;5;64;64
4538;4;64;65
4539;9;64;66
4540;16;64;67
4541;6;64;68
4542;7;64;69
4543;16;64;70
4544;18;64;71
4545;13;65;1
4546;12;65;2
4547;12;65;3
4548;5;65;4
4549;11;65;5
4550;12;65;6
4551;14;65;7
4552;9;65;8
4553;10;65;9
4554;10;65;10
4555;11;65;11
4556;20;65;12
4557;16;65;13
4558;10;65;14
4559;8;65;15
4560;15;65;16
4561;8;65;17
4562;12;65;18
4563;20;65;19
4564;15;65;20
4565;6;65;21
4566;20;65;22
4567;10;65;23
4568;18;65;24
4569;16;65;25
4570;18;65;26
4571;10;65;27
4572;18;65;28
4573;9;65;29
4574;20;65;30
4575;5;65;31
4576;13;65;32
4577;9;65;33
4578;12;65;34
4579;5;65;35
4580;11;65;36
4581;20;65;37
4582;4;65;38
4583;20;65;39
4584;13;65;40
4585;4;65;41
4586;16;65;42
4587;7;65;43
4588;4;65;44
4589;8;65;45
4590;10;65;46
4591;17;65;47
4592;14;65;48
4593;9;65;49
4594;7;65;50
4595;18;65;51
4596;5;65;52
4597;19;65;53
4598;16;65;54
4599;12;65;55
4600;16;65;56
4601;13;65;57
4602;12;65;58
4603;5;65;59
4604;16;65;60
4605;11;65;61
4606;15;65;62
4607;7;65;63
4608;7;65;64
4609;18;65;65
4610;16;65;66
4611;5;65;67
4612;16;65;68
4613;15;65;69
4614;10;65;70
4615;4;65;71
4616;12;66;1
4617;20;66;2
4618;4;66;3
4619;18;66;4
4620;19;66;5
4621;12;66;6
4622;17;66;7
4623;8;66;8
4624;14;66;9
4625;6;66;10
4626;7;66;11
4627;10;66;12
4628;14;66;13
4629;5;66;14
4630;13;66;15
4631;5;66;16
4632;15;66;17
4633;17;66;18
4634;5;66;19
4635;18;66;20
4636;9;66;21
4637;13;66;22
4638;6;66;23
4639;4;66;24
4640;13;66;25
4641;8;66;26
4642;16;66;27
4643;20;66;28
4644;17;66;29
4645;19;66;30
4646;5;66;31
4647;20;66;32
4648;6;66;33
4649;6;66;34
4650;12;66;35
4651;19;66;36
4652;16;66;37
4653;7;66;38
4654;9;66;39
4655;9;66;40
4656;19;66;41
4657;5;66;42
4658;4;66;43
4659;17;66;44
4660;18;66;45
4661;4;66;46
4662;5;66;47
4663;16;66;48
4664;15;66;49
4665;15;66;50
4666;14;66;51
4667;19;66;52
4668;17;66;53
4669;11;66;54
4670;5;66;55
4671;16;66;56
4672;9;66;57
4673;17;66;58
4674;5;66;59
4675;11;66;60
4676;13;66;61
4677;7;66;62
4678;16;66;63
4679;6;66;64
4680;18;66;65
4681;11;66;66
4682;10;66;67
4683;19;66;68
4684;8;66;69
4685;18;66;70
4686;13;66;71
4687;15;67;1
4688;20;67;2
4689;4;67;3
4690;11;67;4
4691;7;67;5
4692;19;67;6
4693;7;67;7
4694;17;67;8
4695;13;67;9
4696;19;67;10
4697;18;67;11
4698;14;67;12
4699;15;67;13
4700;4;67;14
4701;20;67;15
4702;15;67;16
4703;6;67;17
4704;11;67;18
4705;14;67;19
4706;9;67;20
4707;16;67;21
4708;18;67;22
4709;13;67;23
4710;8;67;24
4711;12;67;25
4712;12;67;26
4713;7;67;27
4714;19;67;28
4715;19;67;29
4716;14;67;30
4717;6;67;31
4718;11;67;32
4719;17;67;33
4720;6;67;34
4721;11;67;35
4722;8;67;36
4723;8;67;37
4724;20;67;38
4725;19;67;39
4726;11;67;40
4727;6;67;41
4728;11;67;42
4729;4;67;43
4730;4;67;44
4731;20;67;45
4732;8;67;46
4733;6;67;47
4734;14;67;48
4735;7;67;49
4736;4;67;50
4737;11;67;51
4738;9;67;52
4739;7;67;53
4740;16;67;54
4741;15;67;55
4742;15;67;56
4743;20;67;57
4744;10;67;58
4745;11;67;59
4746;7;67;60
4747;5;67;61
4748;4;67;62
4749;9;67;63
4750;18;67;64
4751;16;67;65
4752;19;67;66
4753;17;67;67
4754;4;67;68
4755;20;67;69
4756;14;67;70
4757;9;67;71
4758;14;68;1
4759;16;68;2
4760;5;68;3
4761;5;68;4
4762;16;68;5
4763;11;68;6
4764;9;68;7
4765;14;68;8
4766;17;68;9
4767;10;68;10
